RecordingDate,2021/06/16 15:47:14
WindowSize,800×600

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
赤丸くんのきもちときもちの大きさの変化,KindOfFeelingInputButton,386,321,394266,True
赤丸くんのきもちときもちの大きさの変化,SelectGoodFeelingListBox,274,166,397544,True
赤丸くんのきもちときもちの大きさの変化,NextPageAfterImage,749,470,398308,True
赤丸くんのきもちときもちの大きさの変化,SizeOfFeelingInputButton,564,312,399065,True
赤丸くんのきもちときもちの大きさの変化,SelectNeedleImage,456,378,400086,True
赤丸くんのきもちときもちの大きさの変化,NextPageAfterImage,734,468,401883,True
赤丸くんのきもちときもちの大きさの変化,NextPageAfterImage,743,469,404876,True
おじゃま虫バスターの使い方　その③,NextPageAfterImage,725,475,414526,True
おじゃま虫バスターの使い方　その③,NextPageAfterImage,714,471,415206,True
おじゃま虫バスターの使い方　その③,BackgroundImage,713,471,415370,False
おじゃま虫バスターの使い方　その③,NextPageAfterImage,713,471,415541,True
おじゃま虫バスターの使い方　その③,BackgroundImage,713,471,415744,False
おじゃま虫バスターの使い方　その③,NextPageAfterImage,713,471,415916,True
キミちゃんのきもちときもちの大きさの変化,BackgroundImage,713,471,416086,False
キミちゃんのきもちときもちの大きさの変化,KindOfFeelingInputButton,362,316,417063,True
キミちゃんのきもちときもちの大きさの変化,SelectGoodFeelingListBox,271,224,418449,True
キミちゃんのきもちときもちの大きさの変化,NextPageAfterImage,761,471,419428,True
キミちゃんのきもちときもちの大きさの変化,SizeOfFeelingInputButton,596,338,420224,True
キミちゃんのきもちときもちの大きさの変化,SelectNeedleImage,349,347,421394,True
キミちゃんのきもちときもちの大きさの変化,NextPageAfterImage,735,474,423330,True
キミちゃんのきもちときもちの大きさの変化,NextPageAfterImage,735,474,423594,True
グループアクティビティ 開始,NextPageAfterImage,740,462,436304,True
グループアクティビティ 開始,NextPageAfterImage,740,462,436460,True
グループアクティビティ 開始,NextPageAfterImage,740,462,437170,True
グループアクティビティ 開始,NextPageAfterImage,740,462,437708,True
グループアクティビティ,GroupeActivityInputButton1,385,184,438795,True
グループアクティビティ,InputCanvas,346,294,439566,True
グループアクティビティ,CompleteInputButton,733,121,440644,True
グループアクティビティ,,322,297,441236,True
グループアクティビティ,InputCanvas,240,296,441714,True
グループアクティビティ,CompleteInputButton,715,116,442813,True
グループアクティビティ,GroupeActivityInputButton3,351,400,443555,True
グループアクティビティ,InputCanvas,295,313,444139,True
グループアクティビティ,CompleteInputButton,725,106,445246,True
グループアクティビティ,Let_sCheckKindOfFeelingInputButton,554,194,446888,True
グループアクティビティ,SelectGoodFeelingListBox,305,249,448250,True
グループアクティビティ,NextPageAfterImage,738,454,449030,True
グループアクティビティ,Let_sCheckSizeOfFeelingInputButton,660,177,449653,True
グループアクティビティ,SelectNeedleImage,416,321,450904,True
グループアクティビティ,SelectNeedleImage,448,365,453650,True
グループアクティビティ,NextPageAfterImage,759,478,454834,True
グループアクティビティ,PositiveThinkingKindOfFeelingInputButton,563,283,456620,True
グループアクティビティ,SelectGoodFeelingListBox,322,289,457888,True
グループアクティビティ,NextPageAfterImage,705,467,458612,True
グループアクティビティ,PositiveThinkingSizeOfFeelingInputButton,661,300,459374,True
グループアクティビティ,SelectNeedleImage,341,385,460464,True
グループアクティビティ,NextPageAfterImage,704,459,461952,True
グループアクティビティ,ThoughtsOfOthersKindOfFeelingInputButton,565,408,463416,True
グループアクティビティ,SelectGoodFeelingListBox,289,367,464544,True
グループアクティビティ,NextPageAfterImage,707,460,465511,True
グループアクティビティ,ThoughtsOfOthersSizeOfFeelingInputButton,636,397,466135,True
グループアクティビティ,SelectNeedleImage,415,330,467200,True
グループアクティビティ,NextPageAfterImage,740,463,468572,True
グループアクティビティ,NextPageAfterImage,712,481,477828,True
まとめ,BackPageBeforeImage,72,473,508670,True
グループアクティビティ,NextPageAfterImage,726,474,514780,True
まとめ,NextPageAfterImage,726,474,515044,False
まとめ,NextMessageArrowDownImage,650,442,515973,True
まとめ,MainMessageBubbleImage,650,442,516155,False
まとめ,NextPageAfterImage,750,498,516995,True
今回の発明品おさらい,NextPageAfterImage,732,476,518247,True
アイテム図鑑,NextPageAfterImage,732,476,518853,True
エンディング,ReturnToTitleImage,87,473,520408,False
