RecordingDate,2021/06/16 14:19:23
WindowSize,1936×1056

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,SelectHeartImage,903,484,68022,True
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,SelectNeedleImage,907,543,68893,True
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,NextPageAfterImage,1657,954,120944,True
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,DifficultyOfActionButton,1463,560,121615,True
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,GoodButtonImage,562,484,122419,True
チャレンジタイムパート②「全部のテストで100点をとる」ときは？,ChallengeNextImage,1798,935,123261,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,BackgroundImage,1798,935,123399,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,BackgroundImage,1795,935,123572,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,SizeOfFeelingButton,1193,802,124198,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,SelectNeedleImage,963,644,125092,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,NextPageAfterImage,1664,964,125959,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,AosukeDifficultyOfActionText,1643,688,126395,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,NormalButtonImage,1298,434,127161,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,SizeOfFeelingButton,1228,812,128541,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,NextPageAfterImage,738,470,132495,True
チャレンジタイムパート②「休み時間に友だちとおしゃべりする」ときは？,ChallengeNextImage,738,470,132625,True
チャレンジタイムパート②終了,BackgroundImage,738,470,132774,False
チャレンジタイムパート②終了,NextPageAfterImage,718,473,133478,True
チャレンジタイムパート②終了,NextPageAfterImage,718,474,133650,True
会話②,BackgroundImage,718,474,133780,False
会話②,BackgroundImage,718,474,133944,True
会話②,NextMessageArrowDownImage,664,431,134568,True
会話②,MainMessageBubbleImage,664,431,134724,False
会話②,NextMessageArrowDownImage,664,431,134888,True
会話②,MainMessageBubbleImage,664,431,135051,False
会話②,NextMessageArrowDownImage,664,431,135201,True
会話②,MainMessageBubbleImage,664,431,135332,False
会話②,MainMessageBubbleImage,664,431,135480,True
会話②,MainMessageBubbleImage,664,431,135619,True
会話②,NextPageAfterImage,711,477,136059,True
アイテムの復習,BackgroundImage,711,476,136223,True
アイテムの復習,BackgroundImage,711,476,136385,True
アイテムの復習,NextPageAfterImage,714,475,137550,True
グループアクティビティ　開始,BackgroundImage,714,475,137703,False
グループアクティビティ　開始,NextPageAfterImage,714,475,137868,True
グループアクティビティ,,421,450,139110,True
グループアクティビティ,InputMySmallExcitedCanvas,342,314,139965,True
グループアクティビティ,InputMySmallExcitedCanvas,43,260,141175,True
グループアクティビティ,InputMySmallExcitedCanvas,182,257,142259,True
グループアクティビティ,InputMySmallExcitedCanvas,202,246,142634,True
グループアクティビティ,InputMySmallExcitedCanvas,237,283,143282,True
グループアクティビティ,InputMySmallExcitedCanvas,245,280,143614,True
グループアクティビティ,InputMySmallExcitedCanvas,225,314,144324,True
グループアクティビティ,InputMySmallExcitedCanvas,94,391,145066,True
グループアクティビティ,InputMySmallExcitedCanvas,99,403,145393,True
グループアクティビティ,InputMySmallExcitedCanvas,145,391,145893,True
グループアクティビティ,InputMySmallExcitedCanvas,180,395,146213,True
グループアクティビティ,InputMySmallExcitedCanvas,233,413,146617,True
グループアクティビティ,InputMySmallExcitedCanvas,237,413,147773,True
グループアクティビティ,InputMySmallExcitedCanvas,243,391,148365,True
グループアクティビティ,InputMySmallExcitedCanvas,334,402,149191,True
グループアクティビティ,InputMySmallExcitedCanvas,400,429,149777,True
グループアクティビティ,InputMySmallExcitedCanvas,526,390,150329,True
グループアクティビティ,InputMySmallExcitedCanvas,531,411,150712,True
グループアクティビティ,CompleteInputButton,741,94,151680,True
グループアクティビティ,ChallengeCompleteImage,739,460,152943,True
グループアクティビティ,ChallengeNextImage,739,460,153751,True
まとめ,NextMessageArrowDownImage,652,441,154969,True
まとめ,NextPageAfterImage,686,466,155703,True
今回の発明品おさらい,NextPageAfterImage,691,469,156602,True
アイテム図鑑,NextPageAfterImage,707,466,157803,True
エンディング,ReturnToTitleImage,89,474,159220,False
