RecordingDate,2021/06/16 15:37:23
WindowSize,800×600

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
赤丸くんと青助くんの考え,InputRightChildrenThoughtGrid,572,209,57387,True
赤丸くんと青助くんの考え,InputThoughtCanvas1,132,245,58603,True
赤丸くんと青助くんの考え,CompleteInputButton,727,133,62401,True
赤丸くんと青助くんの考え,NextPageAfterImage,756,475,64281,True
赤丸くんと青助くんの考え,NextPageAfterImage,697,476,77989,True
チャレンジタイム！パート②,NextPageAfterImage,697,476,78149,True
チャレンジタイム！パート②,NextPageAfterImage,697,476,78413,True
チャレンジタイム！パート②　場面選択,Scene1Text,449,127,79574,True
チャレンジタイム！パート②　場面①,BackPageBeforeImage,68,469,106089,True
チャレンジタイム！パート②　場面選択,Scene1Text,368,131,107101,True
チャレンジタイム！パート②　場面①,,558,208,118082,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,154,257,120351,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,154,238,121442,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,189,252,121870,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,220,263,122175,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,214,271,122470,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,198,293,122765,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,145,328,123303,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,174,291,123786,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,195,360,124158,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,291,297,124487,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,285,340,124765,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,401,300,125197,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,416,275,125468,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,466,290,125732,True
チャレンジタイム！パート②　場面①,InputThoughtCanvas2,485,360,125997,True
チャレンジタイム！パート②　場面①,CompleteInputButton,746,134,126916,True
チャレンジタイム！パート②　場面①,KindOfFeelingInputButton,461,315,128101,True
チャレンジタイム！パート②　場面①,SelectBadFeelingListBox,467,347,130825,True
チャレンジタイム！パート②　場面①,NextPageAfterImage,738,462,131517,True
チャレンジタイム！パート②　場面①,SizeOfFeelingInputButton,652,336,132096,True
チャレンジタイム！パート②　場面①,SelectNeedleImage,452,343,133148,True
チャレンジタイム！パート②　場面①,NextPageAfterImage,738,473,133968,True
チャレンジタイム！パート②　場面①,NextPageAfterImage,738,473,134387,True
グループアクティビティパート② 開始,NextPageAfterImage,727,476,157966,True
グループアクティビティパート②　場面選択,BackgroundImage,727,476,158135,True
グループアクティビティパート②　場面選択,Scene1Text,442,138,159683,True
グループアクティビティパート②　場面①,,456,195,160728,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,165,258,161875,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,152,283,162391,True
グループアクティビティパート②　場面①,InputThougtCanvasBorder,102,316,162724,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,128,327,163450,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,155,301,163934,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,172,320,164276,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,205,331,164502,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,193,369,164737,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,157,395,164924,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,178,414,165190,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,225,405,165401,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,271,292,165656,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,399,315,166047,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,452,301,166298,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,490,340,166850,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,581,367,167584,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,617,341,167828,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,640,342,168116,True
グループアクティビティパート②　場面①,InputThoughtCanvas2,628,394,168325,True
グループアクティビティパート②　場面①,CompleteInputButton,732,123,169337,True
グループアクティビティパート②　場面①,KindOfFeelingInputButton,424,312,170220,True
グループアクティビティパート②　場面①,SelectBadFeelingListBox,436,347,171366,True
グループアクティビティパート②　場面①,NextPageAfterImage,739,478,171976,True
グループアクティビティパート②　場面①,SizeOfFeelingInputButton,613,340,172536,True
グループアクティビティパート②　場面①,SelectNeedleImage,483,351,173479,True
グループアクティビティパート②　場面①,NextPageAfterImage,744,464,174765,True
グループアクティビティパート②　場面①,NextPageAfterImage,708,478,175488,True
グループアクティビティパート②　場面①,NextPageAfterImage,708,478,176101,True
まとめ,BackPageBeforeImage,90,470,335304,True
まとめ,ExitButton,753,72,336693,True
まとめ,ExitBackYesButtonImage,296,367,337394,True
