RecordingDate,2021/06/16 15:12:57
WindowSize,800×600

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
わからない問題,KindOfFeelingInputButton,429,192,30595,True
わからない問題,SelectGoodFeelingListBox,281,332,31511,True
わからない問題,NextPageAfterImage,720,461,32124,True
わからない問題,SizeOfFeelingInputButton,635,205,32840,True
わからない問題,NextPageAfterImage,727,482,33481,True
わからない問題,,531,352,33957,True
わからない問題,InputMyBodyImageCanvas,654,386,34627,True
わからない問題,CompleteInputButton,729,119,35236,True
わからない問題,NextPageAfterImage,740,462,35930,True
リコーダー問題,KindOfFeelingInputButton,450,221,36849,True
リコーダー問題,SelectBadFeelingListBox,453,291,37248,True
リコーダー問題,NextPageAfterImage,719,472,38278,True
リコーダー問題,SizeOfFeelingInputButton,639,197,39109,True
リコーダー問題,NextPageAfterImage,724,475,40017,True
リコーダー問題,MyBodyImageInputButton,612,334,40439,True
リコーダー問題,InputMyBodyImageCanvas,425,355,40702,True
リコーダー問題,CompleteInputButton,725,126,41562,True
リコーダー問題,NextPageAfterImage,738,471,42186,True
アイテム出現,NextPageAfterImage,738,471,42817,True
アイテム出現,NextPageAfterImage,738,471,43378,True
アイテム紹介,NextPageAfterImage,738,471,43909,True
リラックスの方法,NextPageAfterImage,738,471,44571,True
リラックスの方法,NextPageAfterImage,738,471,45079,True
リラックスの方法,NextPageAfterImage,738,471,45399,True
リラックスの方法,NextPageAfterImage,738,471,45569,True
チャレンジタイム！パート③開始,NextPageAfterImage,738,471,45740,True
チャレンジタイム！パート③開始,NextPageAfterImage,738,471,46420,True
深呼吸をやってみよう,BackgroundImage,691,465,47445,False
深呼吸をやってみよう,BackgroundImage,682,463,47614,False
深呼吸をやってみよう,BackgroundImage,682,463,47785,False
深呼吸をやってみよう,BackgroundImage,682,463,47980,False
深呼吸をやってみよう,None,414,280,68328,False
深呼吸をやってみよう,DeepBreathBubbleImage,518,396,100430,False
深呼吸をやってみよう,DeepBreathBubbleImage,511,397,133070,False
深呼吸をやってみよう,DeepBreathBubbleImage,511,397,133519,False
深呼吸をやってみよう,DeepBreathBubbleImage,511,397,133714,False
深呼吸をやってみよう,DeepBreathBubbleImage,511,397,133900,False
深呼吸をやってみよう,DeepBreathBubbleImage,513,397,134081,False
深呼吸をやってみよう,DeepBreathBubbleImage,513,397,134275,False
深呼吸をやってみよう,DeepBreathTextBlock,582,370,158955,False
深呼吸をやってみよう,DeepBreathTextBlock,582,370,159105,False
深呼吸をやってみよう,DeepBreathTextBlock,582,370,159283,False
深呼吸をやってみよう,DeepBreathTextBlock,582,370,174557,False
深呼吸をやってみよう,DeepBreathTextBlock,580,367,174808,False
深呼吸をやってみよう,DeepBreathTextBlock,578,366,175003,False
深呼吸をやってみよう,DeepBreathTextBlock,578,365,175174,True
深呼吸をやってみよう,NextPageAfterImage,701,486,175752,True
リラックス方法を探そう！（イメージする）,BackgroundImage,705,475,176080,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,635,447,176743,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,177498,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,177738,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,178153,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,178590,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,178980,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,662,445,179222,True
リラックス方法を探そう！（イメージする）,MainMessageBubbleImage,662,445,185627,True
リラックス方法を探そう！（イメージする）,NextMessageArrowDownImage,664,443,186658,True
リラックス方法を探そう！（イメージする）,MainMessageBubbleImage,664,443,186838,True
リラックス方法を探そう！（イメージする）,NextPageAfterImage,693,464,187322,True
リラックス方法を探そう！（ユーモアをさがす）,NextPageAfterImage,693,464,188100,True
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,693,464,188335,False
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,693,464,188498,True
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,441,189054,True
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,189256,False
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,189418,True
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,658,442,189575,False
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,189762,True
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,658,442,189925,False
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,190230,True
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,190675,True
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,658,442,190831,False
リラックス方法を探そう！（ユーモアをさがす）,NextMessageArrowDownImage,658,442,191065,True
リラックス方法を探そう！（ユーモアをさがす）,MainMessageBubbleImage,658,442,191283,False
リラックス方法を探そう！（ユーモアをさがす）,NextPageAfterImage,708,477,191935,True
グループアクティビティ開始,NextPageAfterImage,701,473,192782,True
グループアクティビティ開始,BackgroundImage,701,473,193305,True
グループアクティビティ開始,NextMessageArrowDownImage,634,441,193866,True
グループアクティビティ開始,NextMessageArrowDownImage,646,447,194334,True
グループアクティビティ開始,NextMessageArrowDownImage,649,447,194719,True
グループアクティビティ開始,NextMessageArrowDownImage,649,447,194928,True
グループアクティビティ開始,MainMessageBubbleImage,649,447,195107,False
グループアクティビティ開始,NextMessageArrowDownImage,649,447,195292,True
グループアクティビティ,NextMessageArrowDownImage,649,447,195485,True
グループアクティビティ,RelaxMethodInputListView,360,271,196550,True
グループアクティビティ,RelaxMethodInputCanvasListView,172,215,197564,True
グループアクティビティ,InputCanvasPlusButton,197,292,198244,True
グループアクティビティ,RelaxMethodInputCanvasListView,183,310,198743,True
グループアクティビティ,InputCanvasPlusButton,224,370,199467,True
グループアクティビティ,RelaxMethodInputCanvasListView,220,380,199969,True
グループアクティビティ,InputCanvasPlusButton,323,417,203080,True
グループアクティビティ,RelaxMethodInputCanvasListView,336,320,206908,True
グループアクティビティ,RelaxMethodInputCanvasListView,388,345,207556,True
グループアクティビティ,,311,445,208048,True
グループアクティビティ,InputCanvasPlusButton,330,423,208579,True
グループアクティビティ,RelaxMethodInputCanvasListView,424,320,211126,True
グループアクティビティ,RelaxMethodInputCanvasListView,428,329,212002,True
グループアクティビティ,InputCanvasPlusButton,301,416,212665,True
グループアクティビティ,RelaxMethodInputCanvasListView,419,332,214638,True
グループアクティビティ,CompleteInputButton,707,114,215948,True
グループアクティビティ,NextGoImage,705,469,220207,True
グループアクティビティ,BackPageBeforeImage,45,476,225649,True
グループアクティビティ,NextGoImage,638,474,226627,True
グループアクティビティ,BackPageBeforeImage,37,473,229060,True
