RecordingDate,2021/06/16 16:06:04
WindowSize,800×600

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
グループアクティビティ,EvaluateAosukeMethodListView,534,324,185272,True
グループアクティビティ,EvaluateAosukeMethodListView,534,324,185432,True
グループアクティビティ,EvaluateAosukeMethodListView,536,326,186057,True
グループアクティビティ,EvaluateAosukeMethodListView,624,339,186642,True
グループアクティビティ,EvaluateAosukeMethodListView,692,340,187063,True
グループアクティビティ,,694,401,187491,True
グループアクティビティ,EvaluateAosukeMethodListView,487,325,188164,True
グループアクティビティ,EvaluateAosukeMethodListView,531,323,188483,True
グループアクティビティ,EvaluateAosukeMethodListView,615,332,188918,True
グループアクティビティ,EvaluateAosukeMethodListView,689,339,189325,True
グループアクティビティ,NextPageAfterImage,736,498,189809,True
グループアクティビティ,NextPageAfterImage,702,460,190862,True
グループアクティビティ,,458,178,192211,True
グループアクティビティ,NextPageAfterImage,715,467,209335,True
グループアクティビティ,NextPageAfterImage,719,472,214525,True
まとめ,NextMessageArrowDownImage,642,431,216023,True
まとめ,NextPageAfterImage,711,461,218792,True
今回の発明品おさらい,NextPageAfterImage,711,463,219408,True
アイテム図鑑,NextPageAfterImage,711,463,219946,True
エンディング,ReturnToTitleImage,61,473,221071,False
