RecordingDate,2021/06/16 14:51:19
WindowSize,800×600

PlayScene,TapObjectName,TapPointX,TapPointY,TapTime[ms],isClickable
赤丸くんのチクチク言葉,NextMessageArrowDownImage,1559,864,16514,True
赤丸くんのチクチク言葉,MainMessageBubbleImage,1559,864,16660,False
赤丸くんのチクチク言葉,NextMessageArrowDownImage,1559,864,16824,True
赤丸くんのチクチク言葉,NextMessageArrowDownImage,1593,878,17448,True
赤丸くんのチクチク言葉,MainMessageBubbleImage,1593,878,17596,False
赤丸くんのチクチク言葉,NextMessageArrowDownImage,1593,878,17782,True
赤丸くんのチクチク言葉,NextMessageArrowDownImage,1593,878,18016,True
アイテム出現,MainMessageBubbleImage,1593,878,18202,False
アイテム出現,MainMessageBubbleImage,1593,878,18390,True
アイテム出現,NextPageAfterImage,1670,975,18743,True
アイテム紹介,NextPageAfterImage,1670,975,18926,True
あたたかい言葉をさがしてみよう,BackgroundImage,1670,975,19098,False
あたたかい言葉をさがしてみよう,BackgroundImage,1670,975,19275,True
あたたかい言葉をさがしてみよう,NextMessageArrowDownImage,1582,875,19877,True
あたたかい言葉をさがしてみよう,MainMessageBubbleImage,1582,875,20040,True
あたたかい言葉をさがしてみよう,MainMessageBubbleImage,1582,875,20204,True
あたたかい言葉をさがしてみよう,NextPageAfterImage,1650,931,20541,True
さがしてみようホットワードボタン,CHotWordKeyButtonItemControl,968,198,21964,True
さがしてみようホットワードボタン,NextPageAfterImage,1676,944,23188,True
さがしてみようホットワードボタン,BackgroundImage,1676,944,23348,True
さがしてみようホットワードボタン,BackgroundImage,1676,944,23528,True
さがしてみようホットワードボタン,CHotWordKeyButtonItemControl,1016,406,24347,True
さがしてみようホットワードボタン,NextPageAfterImage,1698,948,25172,True
さがしてみようホットワードボタン,CHotWordKeyButtonItemControl,1136,598,25882,True
さがしてみようホットワードボタン,NextPageAfterImage,1661,932,26826,True
さがしてみようホットワードボタン,CHotWordKeyButtonItemControl,1233,803,27582,True
さがしてみようホットワードボタン,NextPageAfterImage,1676,952,28332,True
ホットワード全習得,NextPageAfterImage,1668,955,29087,True
赤丸くんの言い直し,BackgroundImage,1668,955,29265,False
赤丸くんの言い直し,NextPageAfterImage,1668,955,29772,True
赤丸くん青助くんをはげます,BackgroundImage,1668,955,29940,True
赤丸くん青助くんをはげます,NextMessageArrowDownImage,1550,867,31007,True
赤丸くん青助くんをはげます,MainMessageBubbleImage,1550,867,31192,False
赤丸くん青助くんをはげます,MainMessageBubbleImage,1550,867,31372,True
赤丸くん青助くんをはげます,NextPageAfterImage,1668,965,31801,True
赤丸くんキミちゃんをはげます,BackgroundImage,1668,965,31977,False
赤丸くんキミちゃんをはげます,NextMessageArrowDownImage,1578,885,32727,True
赤丸くんキミちゃんをはげます,MainMessageBubbleImage,1578,885,32890,False
赤丸くんキミちゃんをはげます,NextPageAfterImage,1674,968,33484,True
赤丸くんキミちゃんをはげます,NextPageAfterImage,1674,968,33640,False
赤丸くんキミちゃんをはげます,NextPageAfterImage,1688,967,34318,True
チャレンジタイム！パート②開始,NextPageAfterImage,1688,967,34994,True
チャレンジタイム！パート②開始,BackgroundImage,1688,967,35149,False
チャレンジタイム！パート②開始,NextPageAfterImage,1688,967,35658,True
青助くんのきもちを考える2,BackgroundImage,1688,967,35823,False
青助くんのきもちを考える2,NextMessageArrowDownImage,1569,880,36720,True
青助くんのきもちを考える2,NextPageAfterImage,1691,957,37508,True
青助くんのきもちを考える2,KindOfFeelingInputButton,850,717,38570,True
青助くんのきもちを考える2,SelectGoodFeelingListBox,723,630,40996,True
青助くんのきもちを考える2,NextPageAfterImage,1742,954,357376,True
青助くんのきもちを考える2,SizeOfFeelingInputButton,1344,725,358484,True
青助くんのきもちを考える2,SelectNeedleImage,970,592,360115,True
青助くんのきもちを考える2,NextPageAfterImage,1783,942,372341,True
青助くんのきもちを考える2,FeelingNextGoImage,1785,947,376727,True
キミちゃんのきもちを考える2,NextMessageArrowDownImage,1554,879,377816,True
キミちゃんのきもちを考える2,NextPageAfterImage,1762,975,378649,True
キミちゃんのきもちを考える2,KindOfFeelingInputButton,933,705,380245,True
キミちゃんのきもちを考える2,SelectBadFeelingListBox,1063,707,474935,True
キミちゃんのきもちを考える2,NextPageAfterImage,1721,972,475567,True
キミちゃんのきもちを考える2,SizeOfFeelingInputButton,1337,694,476833,True
キミちゃんのきもちを考える2,SelectNeedleImage,982,616,478050,True
キミちゃんのきもちを考える2,NextPageAfterImage,1752,926,478931,True
キミちゃんのきもちを考える2,FeelingNextGoImage,1752,926,479086,False
赤丸くんのきもちを考える,NextPageAfterImage,1694,937,479851,True
赤丸くんのきもちを考える,KindOfFeelingInputButton,912,683,480765,True
赤丸くんのきもちを考える,SelectGoodFeelingListBox,685,756,482201,True
赤丸くんのきもちを考える,NextPageAfterImage,1769,928,482809,True
赤丸くんのきもちを考える,BackgroundImage,1324,649,483387,True
赤丸くんのきもちを考える,SizeOfFeelingInputButton,1330,667,483629,True
赤丸くんのきもちを考える,SelectNeedleImage,963,611,484823,True
赤丸くんのきもちを考える,NextPageAfterImage,1749,966,485759,True
赤丸くんのきもちを考える,FeelingNextGoImage,1749,966,485922,False
グループ・アクティビティ開始,NextPageAfterImage,1695,958,486749,True
グループ・アクティビティ開始,BackgroundImage,1695,958,486911,False
グループ・アクティビティ開始,CompleteNextImage,1695,958,487060,True
グループ・アクティビティ開始,NextPageAfterImage,1664,939,487664,True
ほめる言葉を選んでみよう,SelectHotWordButton,1523,539,488373,True
ほめる言葉を選んでみよう,GHotWordKeyButtonItemControl,1006,200,489549,True
ほめる言葉を選んでみよう,HotWordValueButtonItemControl,1259,262,490744,True
ほめる言葉を使ってみよう,CompleteNextImage,1687,952,491484,True
ほめる言葉を使ってみよう,NextMessageArrowDownImage,1590,880,492530,True
ほめる言葉を使ってみよう,MainMessageBubbleImage,1590,880,492693,False
ほめる言葉を使ってみよう,NextMessageArrowDownImage,1590,880,492849,True
ほめる言葉を使ってみよう,NextPageAfterImage,1741,967,493459,True
しんぱいする言葉を選んでみよう,SelectHotWordButton,1135,567,494075,True
しんぱいする言葉を選んでみよう,GHotWordKeyButtonItemControl,1007,358,494643,True
しんぱいする言葉を選んでみよう,HotWordValueButtonItemControl,1025,568,495358,True
しんぱいする言葉を使ってみよう,CompleteNextImage,1736,906,495974,True
しんぱいする言葉を使ってみよう,BackgroundImage,1736,907,496123,False
しんぱいする言葉を使ってみよう,BackgroundImage,1736,907,496283,True
しんぱいする言葉を使ってみよう,NextMessageArrowDownImage,1586,872,496785,True
しんぱいする言葉を使ってみよう,MainMessageBubbleImage,1586,873,496954,False
しんぱいする言葉を使ってみよう,NextMessageArrowDownImage,1586,877,497291,True
しんぱいする言葉を使ってみよう,MainMessageBubbleImage,1586,877,497451,True
しんぱいする言葉を使ってみよう,NextPageAfterImage,1677,932,497859,True
はげます言葉を選んでみよう,SelectHotWordButton,1188,605,498497,True
はげます言葉を選んでみよう,GHotWordKeyButtonItemControl,969,571,499051,True
はげます言葉を選んでみよう,HotWordValueButtonItemControl,1155,620,499922,True
はげます言葉を使ってみよう,CompleteNextImage,1707,929,500545,True
はげます言葉を使ってみよう,BackgroundImage,1706,929,500694,False
はげます言葉を使ってみよう,BackgroundImage,1705,929,500867,True
はげます言葉を使ってみよう,NextMessageArrowDownImage,1604,901,501193,True
はげます言葉を使ってみよう,NextMessageArrowDownImage,1602,899,501414,True
はげます言葉を使ってみよう,MainMessageBubbleImage,1588,886,501607,True
はげます言葉を使ってみよう,NextPageAfterImage,1710,958,501967,True
おれいの言葉を選んでみよう,BackgroundImage,1710,958,502143,True
おれいの言葉を選んでみよう,SelectHotWordButton,1357,557,502676,True
おれいの言葉を選んでみよう,GHotWordKeyButtonItemControl,936,773,503339,True
おれいの言葉を選んでみよう,HotWordValueButtonItemControl,973,570,503901,True
おれいの言葉を使ってみよう,CompleteNextImage,1615,940,504557,True
おれいの言葉を使ってみよう,MainMessageBubbleImage,1615,940,504719,False
おれいの言葉を使ってみよう,MainMessageBubbleImage,1615,940,504913,True
おれいの言葉を使ってみよう,NextMessageArrowDownImage,1585,888,505180,True
おれいの言葉を使ってみよう,NextMessageArrowDownImage,1585,888,505359,True
おれいの言葉を使ってみよう,MainMessageBubbleImage,1585,888,505515,True
おれいの言葉を使ってみよう,MainMessageBubbleImage,1585,888,505687,True
おれいの言葉を使ってみよう,NextPageAfterImage,1668,938,505969,True
ロールプレイとは…,BackgroundImage,1668,938,506147,False
ロールプレイとは…,NextPageAfterImage,1668,938,506319,True
ロールプレイとは…,BackgroundImage,1668,938,506537,True
ロールプレイとは…,BackgroundImage,1668,938,506717,True
ロールプレイとは…,RolePlayButtonItemControl,1101,213,507624,True
ほめる言葉のロールプレイ,NextMessageArrowDownImage,1579,900,508693,True
ほめる言葉のロールプレイ,NextMessageArrowDownImage,1585,868,509433,True
ほめる言葉のロールプレイ,NextPageAfterImage,1700,941,510072,True
ほめる言葉のロールプレイ,RolePlayButtonItemControl,1042,394,510729,True
しんぱいする言葉のロールプレイ,NextMessageArrowDownImage,1547,873,511595,True
しんぱいする言葉のロールプレイ,MainMessageBubbleImage,1550,875,511758,False
しんぱいする言葉のロールプレイ,NextMessageArrowDownImage,1550,875,511929,True
しんぱいする言葉のロールプレイ,MainMessageBubbleImage,1571,881,512134,True
しんぱいする言葉のロールプレイ,NextPageAfterImage,1717,943,512585,True
しんぱいする言葉のロールプレイ,RolePlayButtonItemControl,1200,593,513187,True
はげます言葉のロールプレイ,NextMessageArrowDownImage,1558,863,513835,True
はげます言葉のロールプレイ,MainMessageBubbleImage,1556,866,514016,False
はげます言葉のロールプレイ,NextMessageArrowDownImage,1556,866,514175,True
はげます言葉のロールプレイ,MainMessageBubbleImage,1556,866,514332,False
はげます言葉のロールプレイ,NextPageAfterImage,1690,930,514763,True
はげます言葉のロールプレイ,RolePlayButtonItemControl,1281,734,515605,True
おれいの言葉のロールプレイ,NextMessageArrowDownImage,1603,859,516181,True
おれいの言葉のロールプレイ,MainMessageBubbleImage,1603,859,516337,False
おれいの言葉のロールプレイ,NextMessageArrowDownImage,1603,859,516501,True
おれいの言葉のロールプレイ,MainMessageBubbleImage,1603,859,516659,False
おれいの言葉のロールプレイ,MainMessageBubbleImage,1603,859,516845,True
おれいの言葉のロールプレイ,NextPageAfterImage,1717,943,517165,True
ロールプレイ全マスター,MainMessageBubbleImage,1640,881,517931,True
ロールプレイ全マスター,MainMessageBubbleImage,1640,881,518131,True
ロールプレイ全マスター,MainMessageBubbleImage,1640,881,518303,True
ロールプレイ全マスター,NextMessageArrowDownImage,1582,861,518797,True
ロールプレイ全マスター,NextMessageArrowDownImage,1580,861,518998,True
ロールプレイ全マスター,MainMessageBubbleImage,1580,861,519156,False
ロールプレイ全マスター,NextMessageArrowDownImage,1580,861,519325,True
ロールプレイ全マスター,MainMessageBubbleImage,1580,861,519489,True
ロールプレイ全マスター,MainMessageBubbleImage,1580,861,519661,True
ロールプレイ全マスター,NextPageAfterImage,1683,928,519975,True
まとめ,BackgroundImage,1683,929,520156,False
まとめ,NextMessageArrowDownImage,1570,882,520693,True
まとめ,MainMessageBubbleImage,1570,882,520880,True
まとめ,MainMessageBubbleImage,1570,882,521029,True
まとめ,NextPageAfterImage,1640,934,521356,True
今回の発明品おさらい,NextPageAfterImage,1703,940,522449,True
アイテム図鑑,NextPageAfterImage,1714,949,523252,True
エンディング,ReturnToTitleImage,166,971,524703,False
